date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:37:09	24032/24032	---M--	200	added ('OK')	image/jpeg	etag:%22109fd3010-5de0-4f1724bf8b980%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/1-Photo-COCHET-Affiche-300x207.jpg	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/1-Photo-COCHET-Affiche-300x207.jpg	(from http://www.xaviercochet.fr/elections-cantonales-x-cochet-et-m-ch-tonner-baune-candidats/)
05:37:12	50275/50275	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:09%20GMT	http://www.xaviercochet.fr/elections-cantonales-x-cochet-et-m-ch-tonner-baune-candidats/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-cantonales-x-cochet-et-m-ch-tonner-baune-candidats/index62e6.html	(from http://www.xaviercochet.fr/elections-cantonales-x-cochet-et-m-ch-tonner-baune-candidats/?share=email)
05:37:13	2580/2580	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:37:13%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fcanton-de-st-mihiel-8684-habitants-nous-sommes-candidats%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embedef75.json	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:14	891/891	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/feed/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:16	2671/2671	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202020%2004:37:15%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fcanton-de-st-mihiel-8684-habitants-nous-sommes-candidats%2F&format=xml	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed2350	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:30	85698/85698	---M--	200	added ('OK')	application/pdf	etag:%228743da71-14ec2-4f1724be97740%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/02/Page-3-Repr%c3%a9sentativit%c3%a9-canton-Blog.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/02/Page-3-Repr%c3%a9sentativit%c3%a9-canton-Blog.pdf	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:33	50267/50267	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:30%20GMT	http://www.xaviercochet.fr/tag/baune/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/baune/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:36	42837/42837	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:34%20GMT	http://www.xaviercochet.fr/tag/canton/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/canton/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:39	42927/42927	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:37%20GMT	http://www.xaviercochet.fr/tag/canton-st-mihiel/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/canton-st-mihiel/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:42	42954/42954	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:39%20GMT	http://www.xaviercochet.fr/tag/habitants-st-mihiel/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/habitants-st-mihiel/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:45	50277/50277	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:42%20GMT	http://www.xaviercochet.fr/tag/tonner/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/tonner/index.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/)
05:37:49	49767/49767	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:46%20GMT	http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/index62e6.html	(from http://www.xaviercochet.fr/canton-de-st-mihiel-8684-habitants-nous-sommes-candidats/?share=email)
05:37:49	870/870	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/feed/index.html	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/)
05:37:50	2560/2560	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:37:50%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fbilan-2010-et-perspectives-2011-sur-st-mihiel%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed66cf.json	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/)
05:37:51	2651/2651	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202020%2004:37:51%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fbilan-2010-et-perspectives-2011-sur-st-mihiel%2F&format=xml	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed4d9b	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/)
05:37:54	42773/42773	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:52%20GMT	http://www.xaviercochet.fr/tag/cantonales/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/cantonales/index.html	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/)
05:37:57	42773/42773	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:55%20GMT	http://www.xaviercochet.fr/tag/conseiller/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/conseiller/index.html	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/)
05:38:01	55996/55996	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:37:58%20GMT	http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/index62e6.html	(from http://www.xaviercochet.fr/bilan-2010-et-perspectives-2011-sur-st-mihiel/?share=email)
05:38:02	2804/2804	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:38:02%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fexoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embedd1cb.json	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:03	1019/1019	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/feed/index.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:04	2895/2895	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202020%2004:38:03%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fexoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie%2F&format=xml	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embedda01	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:05	7133/7133	---M--	200	added ('OK')	application/pdf	etag:%2259765c8-1bdd-4f1724be97740%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/10/Conseil-municipal-du-30-avril-2010-voeu-logts-BBC-mairie1.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/10/Conseil-municipal-du-30-avril-2010-voeu-logts-BBC-mairie1.pdf	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:32	891333/891333	---M--	200	added ('OK')	image/jpeg	etag:%22109fd3015-d99c5-4f1724c07fbc0%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/4-FR3-Portrait-Xavier-COCHET.jpg	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/4-FR3-Portrait-Xavier-COCHET.jpg	(from http://www.xaviercochet.fr/un-futur-conseiller-general-implique/)
05:38:35	43418/43418	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:38:32%20GMT	http://www.xaviercochet.fr/tag/conseil-municipal-vote/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/conseil-municipal-vote/index.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:38	189962/189962	---M--	200	added ('OK')	application/pdf	etag:%2259765c6-2e60a-4f1724be97740%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/10/6c110-exo-TF-BBC-BOI-N%c2%b0-7-du-14-janvier-2010.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/10/6c110-exo-TF-BBC-BOI-N%c2%b0-7-du-14-janvier-2010.pdf	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:38	43451/43451	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:38:35%20GMT	http://www.xaviercochet.fr/tag/exoneration-taxe-fonciere/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/exoneration-taxe-fonciere/index.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:42	43392/43392	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:38:38%20GMT	http://www.xaviercochet.fr/tag/instruction-fiscale/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/instruction-fiscale/index.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:43	47045/47045	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:38:39%20GMT	http://www.xaviercochet.fr/tag/st-mihiel/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/st-mihiel/index.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/)
05:38:44	50706/50706	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:38:43%20GMT	http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/index62e6.html	(from http://www.xaviercochet.fr/exoneration-de-taxe-foncieres-pour-logements-a-haute-performance-energetique-zut-on-a-oublie/?share=email)
05:38:45	2602/2602	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:38:43%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fle-budget-de-leau-renfloue-la-ville-qui-est-floue%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed0ba3.json	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:38:46	894/894	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/feed/index.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:38:46	2693/2693	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202020%2004:38:45%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fle-budget-de-leau-renfloue-la-ville-qui-est-floue%2F&format=xml	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed3545	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:38:52	37412/37412	---M--	200	added ('OK')	application/pdf	etag:%22189eea4ee-9224-4f1724bda3500%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Notre-article-Taxe-dassainissement-avril-2010-BM-St-Mihiel.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Notre-article-Taxe-dassainissement-avril-2010-BM-St-Mihiel.pdf	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:40:08	1286248/1286248	---M--	200	added ('OK')	image/jpeg	etag:%22109fd3011-13a068-4f1724c07fbc0%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/1-Photo-COCHET-Affiche.jpg	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2011/03/1-Photo-COCHET-Affiche.jpg	(from http://www.xaviercochet.fr/elections-cantonales-x-cochet-et-m-ch-tonner-baune-candidats/)
05:40:11	42833/42833	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:09%20GMT	http://www.xaviercochet.fr/tag/budget-eau/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/budget-eau/index.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:40:14	46388/46388	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:11%20GMT	http://www.xaviercochet.fr/tag/contribuable/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/contribuable/index.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:40:17	42770/42770	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:14%20GMT	http://www.xaviercochet.fr/tag/eau/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/eau/index.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:40:20	42869/42869	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:17%20GMT	http://www.xaviercochet.fr/tag/eaux-pluviales/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/eaux-pluviales/index.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:40:24	52957/52957	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:21%20GMT	http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/index62e6.html	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/?share=email)
05:40:25	2622/2622	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:40:24%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fcombien-ca-vote-22-24-26-rires-ou-pleurs-au-choix%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed1d29.json	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:40:26	899/899	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/feed/index.html	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:40:27	2721/2721	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20Jan%202020%2004:40:26%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Fcombien-ca-vote-22-24-26-rires-ou-pleurs-au-choix%2F&format=xml	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embeddcc6	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:40:59	764757/764757	---M--	200	added ('OK')	application/pdf	etag:%22189eea4ed-bab55-4f1724bda3500%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Budget-primitif-2010-bdg-EAU-de-st-mihiel.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Budget-primitif-2010-bdg-EAU-de-st-mihiel.pdf	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:41:02	43010/43010	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:40:59%20GMT	http://www.xaviercochet.fr/tag/proces-verbal-conseil-municipal/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/proces-verbal-conseil-municipal/index.html	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:41:02	816675/816675	---M--	200	added ('OK')	application/pdf	etag:%22189eea4ec-c7623-4f1724bda3500%22	http://www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Budget-primitif-2010-bdg-Assainissement-de-st-mihiel.pdf	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/reveillersaintmihiel/wp-content/uploads/2010/05/Budget-primitif-2010-bdg-Assainissement-de-st-mihiel.pdf	(from http://www.xaviercochet.fr/le-budget-de-leau-renfloue-la-ville-qui-est-floue/)
05:41:06	42818/42818	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:41:02%20GMT	http://www.xaviercochet.fr/tag/sismondini/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/sismondini/index.html	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:41:06	46309/46309	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:41:02%20GMT	http://www.xaviercochet.fr/tag/vote/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/tag/vote/index.html	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/)
05:41:07	2564/2564	---M--	200	added ('OK')	application/json	date:Tue,%2007%20Jan%202020%2004:41:07%20GMT	http://www.xaviercochet.fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.xaviercochet.fr%2Felections-regionales-nous-nous-engageons%2F	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/wp-json/oembed/1.0/embed0c03.json	(from http://www.xaviercochet.fr/elections-regionales-nous-nous-engageons/)
05:41:09	51444/51444	---MC-	200	added ('OK')	text/html	date:Tue,%2007%20Jan%202020%2004:41:07%20GMT	http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/?shared=email%26msg=fail	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/index62e6.html	(from http://www.xaviercochet.fr/combien-ca-vote-22-24-26-rires-ou-pleurs-au-choix/?share=email)
05:41:09	865/865	---M--	200	added ('OK')	application/rss+xml	etag:%22f73c473dd47b30e3d7a5a50f4e578c2a%22	http://www.xaviercochet.fr/elections-regionales-nous-nous-engageons/feed/	C:/Users/Raphu/Desktop/Campagne%20Xavier/Xaviercochet.fr/Ancien%20Site/Ancien%20Site%20Xavier%20Cochet/www.xaviercochet.fr/elections-regionales-nous-nous-engageons/feed/index.html	(from http://www.xaviercochet.fr/elections-regionales-nous-nous-engageons/)
